cd_ibge,estrato,classf,id_familia,id_pessoa,cod_sexo_pessoa,idade,cod_parentesco_rf_pessoa,cod_raca_cor_pessoa,cod_local_nascimento_pessoa,cod_certidao_registrada_pessoa,cod_deficiencia_memb,cod_sabe_ler_escrever_memb,ind_frequenta_escola_memb,cod_escola_local_memb,cod_curso_frequenta_memb,cod_ano_serie_frequenta_memb,cod_curso_frequentou_pessoa_memb,cod_ano_serie_frequentou_memb,cod_concluiu_frequentou_memb,cod_trabalhou_memb,cod_afastado_trab_memb,cod_agricultura_trab_memb,cod_principal_trab_memb,val_remuner_emprego_memb,cod_trabalho_12_meses_memb,qtd_meses_12_meses_memb,val_renda_bruta_12_meses_memb,val_renda_doacao_memb,val_renda_aposent_memb,val_renda_seguro_desemp_memb,val_renda_pensao_alimen_memb,val_outras_rendas_memb,peso.fam,peso.pes
3145901,1,3,1500408,2557766,2,11,3,1,1,2,2,1,1,1,5,7,,,,,,,,,,,,,0,,0,,550245606981622,563276229297209
3145901,1,3,1328675,2565846,1,40,2,1,2,2,2,1,3,,,,4,2,2,2,2,,,0,2,,,0,0,0,0,0,550245606981622,563276229297209
3145901,1,3,1419526,2579019,2,7,3,1,2,1,2,1,1,1,5,2,,,,,,,,,,,,,0,,0,,550245606981622,563276229297209
3145901,1,3,1520358,2585187,2,64,1,4,2,2,2,2,3,,,,4,2,2,2,2,,,0,2,,,0,937,0,0,0,550245606981622,563276229297209
3145901,1,3,1543733,2588425,1,21,1,4,2,2,2,1,1,1,13,,,,,2,2,,,0,2,,,700,0,0,0,0,550245606981622,563276229297209
3145901,1,3,1328675,2640545,2,12,3,4,1,2,2,1,1,1,5,8,,,,,,,,,,,,,0,,0,,550245606981622,563276229297209
3145901,1,3,1528331,2646161,2,67,1,4,1,2,2,1,3,,,,4,4,1,2,2,,,0,2,,,0,937,0,0,0,550245606981622,563276229297209
3145901,1,3,1516371,2653674,2,65,2,1,2,2,2,1,3,,,,5,8,1,2,2,,,0,2,,,0,937,0,0,0,550245606981622,563276229297209
3145901,1,3,1494820,2665637,1,12,3,4,2,1,2,1,1,1,5,8,,,,,,,,,,,,,0,,750,,550245606981622,563276229297209
3145901,1,3,1400007,2669071,1,16,3,1,1,1,2,1,1,1,7,1,,,,2,2,,,0,2,,,0,0,0,0,0,550245606981622,563276229297209
3145901,1,3,1465436,2671939,1,2,3,4,1,2,2,2,1,1,2,,,,,,,,,,,,,,0,,0,,550245606981622,563276229297209
3145901,1,3,1369397,2676477,2,28,1,4,1,2,2,1,3,,,,5,6,2,2,2,,,40,1,12,480,0,0,0,0,0,550245606981622,563276229297209
3145901,1,3,1484242,2710831,1,22,2,1,1,2,2,1,1,1,7,2,,,,1,,2,1,700,1,12,8400,150,0,0,0,0,550245606981622,563276229297209
3145901,1,3,1354250,2720366,2,46,1,1,2,2,2,1,3,,,,8,3,1,2,2,,,0,2,,,0,0,0,0,0,550245606981622,563276229297209
3145901,1,3,1487341,2730580,2,29,1,1,2,2,2,1,3,,,,5,7,2,2,2,,,0,2,,,0,0,0,0,0,550245606981622,563276229297209
3145901,1,3,1465436,2771762,2,35,1,4,2,2,2,1,3,,,,8,3,1,2,2,,,0,2,,,0,0,0,0,0,550245606981622,563276229297209
3145901,1,3,1351217,2772675,2,6,3,4,1,1,2,2,1,1,5,2,,,,,,,,,,,,,0,,0,,550245606981622,563276229297209
3145901,1,3,1465207,2788147,2,39,3,1,2,1,1,2,3,,,,4,2,2,2,2,,,0,2,,,0,954,0,0,0,550245606981622,563276229297209
3145901,1,3,1384785,2804227,2,18,3,4,1,1,2,1,1,1,7,3,,,,2,2,,,0,2,,,0,0,0,0,0,550245606981622,563276229297209
3145901,1,3,1472662,2816132,2,36,1,1,1,1,2,1,3,,,,4,3,2,2,2,,,0,2,,,0,0,0,0,0,550245606981622,563276229297209
3145901,1,3,1395116,2831232,2,16,3,1,1,1,2,1,1,1,7,1,,,,2,2,,,0,2,,,0,0,0,0,0,550245606981622,563276229297209
3145901,1,3,1396337,2834965,2,41,1,4,2,2,2,1,3,,,,4,2,2,2,2,,,0,2,,,0,0,0,0,0,550245606981622,563276229297209
3145901,1,3,1378097,2859519,1,4,3,4,2,1,2,2,1,1,2,,,,,,,,,,,,,,0,,0,,550245606981622,563276229297209
3145901,1,3,1545281,2873231,1,24,1,1,2,2,2,1,1,1,13,,,,,2,2,,,0,2,,,800,0,0,0,0,550245606981622,563276229297209
3145901,1,3,1513808,2888608,2,3,3,4,1,1,2,2,4,,,,,,,,,,,,,,,,0,,0,,550245606981622,563276229297209
3145901,1,3,1368682,2890518,2,37,1,1,2,2,2,1,3,,,,8,3,1,2,2,,,0,2,,,0,0,0,0,0,550245606981622,563276229297209
3145901,1,3,1491103,2897895,2,18,1,2,2,1,2,1,3,,,,5,8,1,2,2,,,0,2,,,0,0,0,0,0,550245606981622,563276229297209
3145901,1,3,1523331,2900592,1,3,3,4,1,1,2,2,1,1,2,,,,,,,,,,,,,,0,,0,,550245606981622,563276229297209
3145901,1,3,1428537,2936555,2,51,1,1,2,2,2,1,3,,,,5,7,2,2,2,,,0,2,,,0,0,0,0,0,550245606981622,563276229297209
3145901,1,3,1391676,2941869,1,21,1,4,2,1,1,1,3,,,,8,3,1,2,2,,,0,2,,,0,937,0,0,0,550245606981622,563276229297209
3145901,1,3,1452214,2945229,2,14,3,1,1,2,2,1,2,1,7,1,,,,2,2,,,0,2,,,0,0,0,0,0,550245606981622,563276229297209
3145901,1,3,1435257,2945926,2,1,3,1,2,1,2,2,4,,,,,,,,,,,,,,,,0,,0,,550245606981622,563276229297209
3145901,1,3,1413513,2950897,2,30,1,4,2,1,2,1,3,,,,5,8,1,2,2,,,0,2,,,100,0,0,200,0,550245606981622,563276229297209
3145901,1,3,1466039,2960054,1,56,1,4,2,1,1,2,4,,,,,,,2,2,,,0,2,,,0,954,0,0,0,550245606981622,563276229297209
3145901,1,3,1505118,2985566,1,22,1,1,2,2,2,1,3,,,,8,3,1,2,2,,,0,2,,,1000,0,0,0,0,550245606981622,563276229297209
3145901,1,3,1340991,3021210,2,36,1,4,2,1,2,1,3,,,,4,3,2,1,,2,1,720,1,12,8640,0,0,0,0,0,550245606981622,563276229297209
3145901,1,3,1480679,3065445,1,15,3,4,1,1,1,2,1,1,6,5,,,,2,2,,,0,2,,,0,937,0,0,0,550245606981622,563276229297209
3145901,1,3,1419448,3068636,1,19,3,4,2,1,2,1,3,,,,5,8,1,1,,2,1,500,1,12,6000,0,0,0,0,0,550245606981622,563276229297209
3145901,1,3,1474163,3071741,2,51,1,4,2,2,2,1,3,,,,8,3,1,1,,2,1,300,1,4,1200,0,0,0,0,0,550245606981622,563276229297209
3145901,1,3,1483905,3076580,2,3,3,4,2,1,2,2,4,,,,,,,,,,,,,,,,0,,300,,550245606981622,563276229297209
3145901,1,3,1430158,3109134,2,4,3,4,1,1,2,2,4,,,,,,,,,,,,,,,,0,,0,,550245606981622,563276229297209
3145901,1,3,1354583,3116253,2,47,2,4,,1,1,2,4,,,,,,,2,2,,,0,2,,,0,0,0,0,0,550245606981622,563276229297209
3145901,1,3,1401608,3163131,1,2,3,4,1,1,2,2,1,1,2,,,,,,,,,,,,,,0,,0,,550245606981622,563276229297209
3145901,1,3,1524631,3175235,2,52,1,1,2,2,2,1,3,,,,4,3,2,2,2,,,0,2,,,0,1000,0,0,0,550245606981622,563276229297209
3145901,1,3,1502512,3179521,2,13,8,4,1,2,2,1,1,1,5,9,,,,,,,,,,,,,0,,0,,550245606981622,563276229297209
3145901,1,3,1347336,3182243,2,45,1,2,2,2,2,1,3,,,,4,1,2,2,2,,,0,2,,,0,0,0,0,0,550245606981622,563276229297209
3145901,1,3,1425908,3211721,2,16,3,1,2,2,2,1,3,,,,8,1,2,2,2,,,0,2,,,0,0,0,0,0,550245606981622,563276229297209
3145901,1,3,1527186,3263476,2,63,1,4,1,1,1,1,3,,,,4,4,1,2,2,,,0,2,,,0,937,0,0,0,550245606981622,563276229297209
3145901,1,3,1381163,3264438,1,22,1,4,2,1,2,1,1,1,13,,,,,2,2,,,0,2,,,0,0,0,0,800,550245606981622,563276229297209
3145901,1,3,1381608,3306870,1,4,3,1,1,1,2,2,1,1,2,,,,,,,,,,,,,,0,,0,,550245606981622,563276229297209
3145901,1,3,1336266,3312448,2,32,1,1,2,1,2,1,3,,,,8,3,1,1,,2,1,200,1,12,2400,0,0,0,0,0,550245606981622,563276229297209
3145901,1,3,1504722,3322560,1,46,2,4,1,1,2,1,3,,,,4,3,2,1,,1,1,400,1,12,4800,0,0,0,0,0,550245606981622,563276229297209
3145901,1,3,1329526,3331535,2,13,3,4,1,1,1,2,1,1,3,,,,,,,,,,,,,,724,,0,,550245606981622,563276229297209
3145901,1,3,1508188,3333818,1,18,3,4,1,1,2,1,1,1,11,,,,,1,,2,4,985,1,12,11820,0,0,0,0,0,550245606981622,563276229297209
3145901,1,3,1514894,3334511,1,6,3,1,2,1,2,2,1,1,5,2,,,,,,,,,,,,,0,,0,,550245606981622,563276229297209
3145901,1,3,1427381,3339573,1,3,3,4,2,1,2,2,4,,,,,,,,,,,,,,,,0,,0,,550245606981622,563276229297209
3145901,1,3,1423239,3342903,1,3,3,1,1,1,2,2,1,1,2,,,,,,,,,,,,,,0,,0,,550245606981622,563276229297209
3145901,1,3,1407955,3360838,1,29,1,4,2,1,2,1,3,,,,5,5,2,2,2,,,60,1,2,120,0,0,0,0,0,550245606981622,563276229297209
3145901,1,3,1329438,3373247,2,2,3,4,2,1,2,2,1,1,2,,,,,,,,,,,,,,0,,150,,550245606981622,563276229297209
3145901,1,3,1338703,3374088,2,0,3,1,1,1,2,2,4,,,,,,,,,,,,,,,,0,,0,,550245606981622,563276229297209
3145901,1,3,1510128,3379666,2,38,1,2,2,2,2,1,3,,,,8,3,1,1,,2,4,880,1,12,10560,0,0,0,0,0,550245606981622,563276229297209
3145901,1,3,1472662,3392471,2,10,3,1,1,1,2,1,1,1,5,6,,,,,,,,,,,,,0,,0,,550245606981622,563276229297209
3145901,1,3,1409418,3424088,2,9,3,4,1,1,2,2,1,1,5,4,,,,,,,,,,,,,0,,0,,550245606981622,563276229297209
3145901,1,3,1370823,3424535,1,38,8,2,2,2,2,1,3,,,,4,4,1,2,2,,,0,2,,,0,0,0,0,0,550245606981622,563276229297209
3145901,1,3,1381608,3433131,1,32,2,4,2,2,2,1,3,,,,8,3,1,1,,2,4,1020,1,1,1020,0,0,0,0,0,550245606981622,563276229297209
3145901,1,3,1452716,3441608,2,31,1,2,,1,2,1,3,,,,5,5,2,2,2,,,0,2,,,0,0,0,0,0,550245606981622,563276229297209
3145901,1,3,1376806,3454576,2,39,1,4,2,2,2,1,3,,,,5,7,2,1,,2,1,150,1,2,300,400,0,0,0,0,550245606981622,563276229297209
3145901,1,3,1504722,3454847,1,20,3,4,1,1,2,1,2,1,13,,,,,2,2,,,0,2,,,0,0,0,0,0,550245606981622,563276229297209
3145901,1,3,1500507,3460951,1,30,2,4,2,2,1,1,3,,,,5,7,2,2,2,,,0,2,,,0,788,0,0,0,550245606981622,563276229297209
3145901,1,3,1378298,3500803,2,66,1,2,2,2,2,1,3,,,,4,1,2,2,2,,,0,2,,,0,788,0,0,0,550245606981622,563276229297209
3145901,1,3,1457693,3506816,1,76,2,4,2,1,2,1,3,,,,4,4,1,2,2,,,0,2,,,0,1460,0,0,0,550245606981622,563276229297209
3145901,1,3,1337323,3518557,2,3,5,1,2,1,2,2,1,1,1,,,,,,,,,,,,,,0,,0,,550245606981622,563276229297209
3145901,1,3,1457839,3521222,1,6,5,4,2,1,2,2,1,1,5,3,,,,,,,,,,,,,0,,0,,550245606981622,563276229297209
3145901,1,3,1447544,3532213,1,45,1,4,2,1,2,2,4,,,,,,,2,2,,,0,2,,,0,954,0,0,0,550245606981622,563276229297209
3145901,1,3,1365958,3536250,2,11,3,4,1,1,2,1,1,1,5,6,,,,,,,,,,,,,0,,0,,550245606981622,563276229297209
3145901,1,3,1342289,3562113,2,44,1,4,1,2,2,1,4,,,,,,,1,,2,5,50,1,1,50,0,0,0,0,0,550245606981622,563276229297209
3145901,1,3,1430346,3581583,2,40,1,4,2,1,2,1,3,,,,8,3,2,2,2,,,0,2,,,0,0,0,0,0,550245606981622,563276229297209
3145901,1,3,1510754,3591697,2,32,1,1,2,2,2,1,3,,,,4,3,2,2,2,,,0,2,,,0,0,0,0,0,550245606981622,563276229297209
3145901,1,3,1452716,3599533,2,11,3,4,1,1,2,1,1,1,5,7,,,,,,,,,,,,,0,,0,,550245606981622,563276229297209
3145901,1,3,1530394,3614877,1,35,2,4,1,2,2,1,3,,,,8,3,1,1,,2,1,400,1,12,4800,0,0,0,0,0,550245606981622,563276229297209
3145901,1,3,1396337,3661446,1,21,3,4,2,2,2,1,3,,,,5,5,2,2,2,,,0,2,,,0,0,1040,0,0,550245606981622,563276229297209
3145901,1,3,1344657,3664935,1,25,3,1,1,1,1,1,3,,,,5,6,2,2,2,,,0,2,,,0,937,0,0,0,550245606981622,563276229297209
3145901,1,3,1428629,3668253,2,3,3,1,1,1,2,2,1,1,2,,,,,,,,,,,,,,0,,0,,550245606981622,563276229297209
3145901,1,3,1510754,3686502,2,8,3,4,2,1,2,1,1,1,5,4,,,,,,,,,,,,,0,,0,,550245606981622,563276229297209
3145901,1,3,1449451,3689474,1,0,3,4,1,1,2,2,4,,,,,,,,,,,,,,,,0,,0,,550245606981622,563276229297209
3145901,1,3,1338394,3701721,2,64,1,2,1,2,2,2,4,,,,,,,2,2,,,0,2,,,0,954,0,0,0,550245606981622,563276229297209
3145901,1,3,1454678,3724800,2,8,3,4,2,1,2,1,1,1,5,3,,,,,,,,,,,,,0,,0,,550245606981622,563276229297209
3145901,1,3,1357466,3735143,1,3,3,4,2,1,2,2,1,1,2,,,,,,,,,,,,,,0,,0,,550245606981622,563276229297209
3145901,1,3,1429874,3739740,1,18,3,4,1,1,1,1,3,,,,7,9,1,2,2,,,0,2,,,0,0,0,0,0,550245606981622,563276229297209
3145901,1,3,1388632,3747821,2,14,5,1,1,1,2,1,3,,,,5,6,2,2,2,,,0,2,,,0,0,0,0,0,550245606981622,563276229297209
3145901,1,3,1474045,3752399,1,26,2,4,2,1,1,1,3,,,,8,3,1,2,2,,,1190,1,12,14280,0,0,0,0,0,550245606981622,563276229297209
3145901,1,3,1480679,3759217,2,41,1,4,2,2,2,1,3,,,,8,3,1,2,2,,,0,2,,,0,0,0,0,0,550245606981622,563276229297209
3145901,1,3,1487452,3760333,2,20,1,1,1,1,2,1,3,,,,5,7,2,2,2,,,0,2,,,0,0,0,0,0,550245606981622,563276229297209
3145901,1,3,1354583,3784089,1,60,1,1,,1,1,1,4,,,,,,,2,2,,,0,2,,,0,954,0,0,0,550245606981622,563276229297209
3145901,1,3,1430158,3802566,1,7,3,4,2,1,2,2,1,1,4,1,,,,,,,,,,,,,0,,0,,550245606981622,563276229297209
3145901,1,3,1491245,3805264,2,65,1,4,2,1,2,2,3,,,,4,3,2,2,2,,,0,2,,,0,880,0,0,0,550245606981622,563276229297209
3145901,1,3,1484108,3812873,1,7,3,1,2,1,1,2,2,1,5,3,,,,,,,,,,,,,0,,250,,550245606981622,563276229297209
3145901,1,3,1406897,3820369,2,36,1,4,1,1,2,2,3,,,,4,3,2,2,2,,,0,2,,,0,0,0,0,0,550245606981622,563276229297209
3145901,1,3,1474163,3846518,2,15,3,1,2,1,2,1,1,1,7,1,,,,2,2,,,0,2,,,0,0,0,0,0,550245606981622,563276229297209
3145901,1,3,1371600,3880561,2,7,3,4,1,1,2,1,1,1,5,1,,,,,,,,,,,,,0,,0,,550245606981622,563276229297209
3145901,1,3,1447664,3930084,2,1,3,4,1,1,2,2,4,,,,,,,,,,,,,,,,0,,0,,550245606981622,563276229297209
3145901,1,3,1381311,3935565,2,22,3,4,2,1,2,1,1,1,13,,,,,2,2,,,0,2,,,0,0,0,0,0,550245606981622,563276229297209
3145901,1,3,1529202,3941681,2,13,3,1,2,1,2,1,1,1,5,6,,,,,,,,,,,,,0,,0,,550245606981622,563276229297209
3145901,1,3,1493122,3947040,1,33,2,4,2,2,2,1,3,,,,4,4,1,1,,2,1,900,1,8,7200,0,0,0,0,0,550245606981622,563276229297209
3145901,1,3,1338889,3950446,2,5,3,1,1,1,2,2,1,1,5,2,,,,,,,,,,,,,0,,0,,550245606981622,563276229297209
3145901,1,3,1476702,3962407,2,6,3,4,1,1,2,2,1,1,5,2,,,,,,,,,,,,,0,,90,,550245606981622,563276229297209
3145901,1,3,1336725,3987820,1,0,3,1,1,1,2,2,4,,,,,,,,,,,,,,,,0,,200,,550245606981622,563276229297209
3145901,1,3,1342289,4012899,1,23,3,4,2,2,2,1,1,1,10,,,,,2,2,,,500,1,2,1000,0,0,0,0,0,550245606981622,563276229297209
3145901,1,3,1384785,4025135,2,29,3,4,2,1,2,1,3,,,,8,3,1,2,2,,,0,2,,,0,0,0,0,0,550245606981622,563276229297209
3145901,1,3,1527118,4037669,1,15,3,4,2,1,2,1,1,1,7,1,,,,2,2,,,0,2,,,0,0,0,0,0,550245606981622,563276229297209
3145901,1,3,1351217,4088506,2,11,3,4,1,1,2,1,1,1,5,7,,,,,,,,,,,,,0,,0,,550245606981622,563276229297209
3145901,1,3,1394226,4089023,1,8,3,4,1,1,2,2,1,1,5,4,,,,,,,,,,,,,0,,0,,550245606981622,563276229297209
3145901,1,3,1419400,4118111,1,6,5,4,1,1,2,1,1,1,5,1,,,,,,,,,,,,,0,,0,,550245606981622,563276229297209
3145901,1,3,1527340,4149244,2,38,1,4,2,2,2,1,3,,,,5,5,2,2,1,,4,1100,1,12,13200,0,0,0,0,0,550245606981622,563276229297209
3145901,1,3,1507936,4174780,2,12,10,4,1,1,2,1,1,1,5,8,,,,,,,,,,,,,0,,0,,550245606981622,563276229297209
3145901,1,3,1369118,4174839,2,26,1,2,2,2,2,1,3,,,,5,5,2,2,2,,,250,1,12,3000,0,0,0,0,0,550245606981622,563276229297209
3145901,1,3,1369397,4190659,2,4,3,4,1,1,2,2,1,1,5,1,,,,,,,,,,,,,0,,0,,550245606981622,563276229297209
3145901,1,3,1371032,4193076,1,16,1,4,2,2,2,1,1,1,13,,,,,2,2,,,0,2,,,450,0,0,0,0,550245606981622,563276229297209
3145901,1,3,1415318,4204809,2,24,1,4,2,2,2,1,3,,,,8,3,1,2,2,,,0,2,,,0,0,0,0,600,550245606981622,563276229297209
3145901,1,3,1425805,4209723,2,30,1,2,2,1,2,1,3,,,,8,3,1,1,,2,1,200,1,7,5325,0,0,0,0,0,550245606981622,563276229297209
3145901,1,3,1502512,4226019,2,18,1,1,1,2,2,1,3,,,,8,3,1,2,2,,,0,2,,,0,0,0,0,0,550245606981622,563276229297209
3145901,1,3,1395116,4234745,2,56,1,4,1,2,2,1,3,,,,4,2,2,2,2,,,0,2,,,0,0,0,0,0,550245606981622,563276229297209
3145901,1,3,1475731,4253417,1,30,2,4,2,1,2,1,3,,,,8,3,1,1,,2,4,1846,1,12,22152,0,0,0,0,0,550245606981622,563276229297209
3145901,1,3,1366284,4258899,1,25,2,4,1,2,2,1,3,,,,8,1,2,1,,2,4,880,1,12,10560,0,0,0,0,0,550245606981622,563276229297209
3145901,1,3,1487836,4260534,2,21,3,4,2,2,2,1,3,,,,8,3,1,2,2,,,0,2,,,0,0,0,0,0,550245606981622,563276229297209
3145901,1,3,1396337,4271745,1,23,2,4,2,2,2,1,3,,,,4,2,2,2,2,,,0,2,,,0,0,0,0,0,550245606981622,563276229297209
3145901,1,3,1483842,4279375,1,1,3,4,1,1,2,2,1,1,2,,,,,,,,,,,,,,0,,0,,550245606981622,563276229297209
3145901,1,3,1494565,4288610,2,1,3,4,1,1,2,2,1,1,1,,,,,,,,,,,,,,0,,0,,550245606981622,563276229297209
3145901,1,3,1399448,4321557,2,21,1,1,2,2,2,1,1,1,13,,,,,2,2,,,0,2,,,800,0,0,0,0,550245606981622,563276229297209
3145901,1,3,1487341,4323308,1,34,2,1,2,2,2,1,3,,,,5,8,1,1,,2,4,3123,1,10,19323,0,0,0,0,0,550245606981622,563276229297209
3145901,1,3,1332331,4335507,1,62,2,4,2,1,2,1,3,,,,4,4,1,2,2,,,350,1,12,4200,0,0,0,0,0,550245606981622,563276229297209
3145901,1,3,1516173,4338383,1,86,2,1,1,2,2,2,4,,,,,,,2,2,,,0,2,,,0,937,0,0,0,550245606981622,563276229297209
3145901,1,3,1442035,4352624,2,8,3,1,1,1,2,1,1,1,5,5,,,,,,,,,,,,,0,,0,,550245606981622,563276229297209
3145901,1,3,1380399,4383931,2,57,1,2,2,2,1,1,3,,,,4,1,2,2,2,,,0,2,,,0,954,0,0,0,550245606981622,563276229297209
3145901,1,3,1493122,4396783,2,7,3,4,1,1,2,2,1,1,5,4,,,,,,,,,,,,,0,,0,,550245606981622,563276229297209
3145901,1,3,1380042,4403548,2,44,1,4,2,2,2,1,3,,,,4,3,2,2,2,,,0,2,,,0,0,0,0,0,550245606981622,563276229297209
3145901,1,3,1432019,4416045,2,7,3,4,2,1,2,1,1,1,5,3,,,,,,,,,,,,,0,,0,,550245606981622,563276229297209
3145901,1,3,1432019,4427487,2,4,3,4,2,1,2,2,1,1,2,,,,,,,,,,,,,,0,,0,,550245606981622,563276229297209
3145901,1,3,1525851,4442176,2,42,1,4,2,2,2,1,3,,,,5,8,1,2,2,,,0,2,,,650,0,0,300,0,550245606981622,563276229297209
3145901,1,3,1524292,4450386,1,63,2,2,1,1,1,1,3,,,,4,4,1,2,2,,,0,2,,,0,954,0,0,0,550245606981622,563276229297209
3145901,1,3,1359383,4455335,1,2,3,1,1,1,2,2,4,,,,,,,,,,,,,,,,0,,0,,550245606981622,563276229297209
3145901,1,3,1357466,4466363,1,43,2,4,2,1,2,1,3,,,,8,3,1,1,,2,4,1182,1,8,9456,0,0,0,0,0,550245606981622,563276229297209
3145901,1,3,1406897,4496012,1,16,3,4,1,1,1,2,1,1,6,5,,,,2,2,,,0,2,,,0,954,0,0,0,550245606981622,563276229297209
3145901,1,3,1433932,4499489,2,22,1,4,2,2,2,1,1,1,13,,,,,1,,2,1,200,1,12,2400,500,0,0,0,0,550245606981622,563276229297209
3145901,1,3,1477453,4521548,2,43,1,4,2,2,2,1,3,,,,8,2,2,1,,2,4,1119,1,12,13428,0,0,0,0,0,550245606981622,563276229297209
3145901,1,3,1339425,4552247,2,53,1,4,2,2,1,1,3,,,,4,3,2,2,2,,,0,2,,,0,0,0,0,0,550245606981622,563276229297209
3145901,1,3,1334600,4576686,1,1,3,2,1,1,2,2,2,1,2,,,,,,,,,,,,,,0,,0,,550245606981622,563276229297209
3145901,1,3,1478794,4582221,2,32,1,1,2,1,2,1,3,,,,5,7,2,2,2,,,0,2,,,0,0,0,0,0,550245606981622,563276229297209
3145901,1,3,1356063,4589800,2,0,3,4,1,1,2,2,1,1,1,,,,,,,,,,,,,,0,,0,,550245606981622,563276229297209
3145901,1,3,1500507,4595787,1,6,3,4,1,1,2,2,1,1,3,,,,,,,,,,,,,,0,,0,,550245606981622,563276229297209
3145901,1,3,1418560,4599147,1,22,1,1,2,2,1,1,3,,,,5,8,1,2,2,,,0,1,5,4889,0,0,0,0,0,550245606981622,563276229297209
3145901,1,3,1468279,4609944,1,62,1,1,2,1,2,1,3,,,,8,10,1,1,,2,1,954,1,12,11448,0,0,0,0,0,550245606981622,563276229297209
3145901,1,3,1459423,4617802,2,10,3,4,1,1,2,1,1,1,5,5,,,,,,,,,,,,,0,,0,,550245606981622,563276229297209
3145901,1,3,1430085,4637986,2,29,1,4,1,2,2,1,3,,,,8,3,1,2,2,,,0,2,,,0,0,0,0,0,550245606981622,563276229297209
3145901,1,3,1380042,4638745,2,17,3,1,1,1,2,1,1,1,7,3,,,,2,2,,,0,2,,,0,0,0,0,0,550245606981622,563276229297209
3145901,1,3,1463566,4655715,2,59,1,1,2,2,2,1,3,,,,4,2,2,2,2,,,0,2,,,0,0,0,0,0,550245606981622,563276229297209
3145901,1,3,1410870,4668919,2,33,1,4,2,2,2,1,3,,,,8,1,2,2,2,,,0,2,,,0,0,0,0,0,550245606981622,563276229297209
3145901,1,3,1463566,4675993,2,31,3,1,2,2,1,2,4,,,,,,,2,2,,,0,2,,,0,954,0,0,0,550245606981622,563276229297209
3145901,1,3,1531086,4682506,1,0,3,1,1,1,2,2,4,,,,,,,,,,,,,,,,0,,0,,550245606981622,563276229297209
3145901,1,3,1381856,4704591,1,23,3,4,1,1,1,1,3,,,,5,5,2,2,2,,,180,1,12,2160,0,0,0,0,0,550245606981622,563276229297209
3145901,1,3,1419526,4710753,2,30,1,1,2,2,2,1,3,,,,4,4,1,1,,2,4,1325,1,12,15912,0,0,0,0,0,550245606981622,563276229297209
3145901,1,3,1508188,4724687,2,10,3,4,1,1,2,1,1,1,5,7,,,,,,,,,,,,,0,,0,,550245606981622,563276229297209
3145901,1,3,1420734,4756664,2,30,1,4,2,1,2,1,1,1,10,,,,,1,,2,1,200,1,3,600,0,0,0,0,0,550245606981622,563276229297209
3145901,1,3,1329638,4764155,2,36,1,4,2,1,2,1,3,,,,5,5,2,2,1,,4,1035,1,12,12420,0,0,0,0,0,550245606981622,563276229297209
3145901,1,3,1376472,4779730,2,36,1,4,1,1,2,1,3,,,,13,,,1,,2,1,160,1,12,1920,0,0,0,0,0,550245606981622,563276229297209
3145901,1,3,1499762,4784103,1,57,2,4,2,2,2,1,3,,,,8,3,1,2,2,,,0,2,,,0,0,0,0,0,550245606981622,563276229297209
3145901,1,3,1409949,4797305,1,24,2,1,1,2,2,1,3,,,,8,3,1,2,1,,4,1595,1,12,19140,0,0,0,0,0,550245606981622,563276229297209
3145901,1,3,1412979,4799948,2,43,1,1,2,1,2,1,3,,,,4,4,1,2,2,,,0,2,,,0,0,0,0,0,550245606981622,563276229297209
3145901,1,3,1335327,4801010,1,23,1,1,2,1,2,1,1,1,7,4,,,,2,2,,,0,2,,,1200,0,0,0,0,550245606981622,563276229297209
3145901,1,3,1369118,4821759,1,10,3,4,2,1,2,1,1,1,5,6,,,,,,,,,,,,,0,,0,,550245606981622,563276229297209
3145901,1,3,1538443,4830640,1,2,3,4,2,1,2,2,1,1,1,,,,,,,,,,,,,,0,,0,,550245606981622,563276229297209
3145901,1,3,1433340,4833111,1,41,2,1,2,1,1,1,3,,,,5,8,1,2,2,,,0,2,,,0,937,0,0,0,550245606981622,563276229297209
3145901,1,3,1441168,4847778,1,40,1,4,2,2,2,1,3,,,,8,1,2,1,,2,4,1874,1,12,22488,0,0,0,0,0,550245606981622,563276229297209
3145901,1,3,1435257,4858951,2,8,3,4,2,1,2,1,1,1,5,4,,,,,,,,,,,,,0,,0,,550245606981622,563276229297209
3145901,1,3,1369397,4874817,2,0,3,4,1,1,2,2,4,,,,,,,,,,,,,,,,0,,0,,550245606981622,563276229297209
3145901,1,3,1522743,4878245,2,45,1,4,2,1,2,1,3,,,,4,4,1,1,,2,1,50,1,12,500,0,0,0,0,0,550245606981622,563276229297209
3145901,1,3,1338703,4901010,2,25,1,4,1,2,2,1,3,,,,8,1,2,2,2,,,0,2,,,0,0,0,0,0,550245606981622,563276229297209
3145901,1,3,1333568,4921970,2,53,1,4,2,1,2,1,3,,,,8,3,1,1,,2,1,300,1,11,9670,0,0,0,0,0,550245606981622,563276229297209
3145901,1,3,1492358,4923867,2,16,3,4,2,1,2,1,1,1,7,1,,,,2,2,,,0,2,,,0,0,0,0,0,550245606981622,563276229297209
3145901,1,3,1391691,4932737,1,22,3,1,2,2,1,1,1,1,6,6,,,,2,2,,,0,2,,,0,937,0,0,0,550245606981622,563276229297209
3145901,1,3,1430887,4954307,2,22,1,4,2,1,2,1,3,,,,8,3,1,1,,2,1,250,1,6,1500,400,0,0,0,0,550245606981622,563276229297209
